stop_id,stop_name,stop_lat,stop_lon,rail_light_daily_trips,rail_subway_daily_trips,bus_daily_trips,rail_commuter_daily_trips,rail_total_daily_trips,prelim_sb79_tier
bus:16298,Sunset / Carey,34.045355,-118.52313,0,0,26,0,0,ineligible
bus:16300,Sunset / Clark,34.090771,-118.385368,0,0,107,0,0,tier2
bus:16301,Sunset / Descanso,34.085325,-118.27461,0,0,242,0,0,tier2
bus:16302,Sunset / Douglas,34.07413,-118.251735,0,0,135,0,0,tier2
bus:16303,Sunset / Drummond,34.043316,-118.520628,0,0,26,0,0,ineligible
bus:16304,Sunset / Echo Park,34.077066,-118.257708,0,0,135,0,0,tier2
bus:16305,Sunset / Fountain,34.096107,-118.284208,0,0,107,0,0,tier2
bus:16307,Sunset / Hammond,34.090764,-118.387459,0,0,107,0,0,tier2
bus:16308,Sunset / Horn,34.090915,-118.383225,0,0,107,0,0,tier2
bus:16309,Sunset / Hyperion,34.092103,-118.279844,0,0,242,0,0,tier2
bus:16310,Sunset / Ivar,34.098138,-118.328575,0,0,107,0,0,tier2
bus:16312,Sunset / Lucile,34.090979,-118.278555,0,0,242,0,0,tier2
bus:16313,Sunset / Maltman,34.08965,-118.276685,0,0,242,0,0,tier2
bus:16314,Sunset / Marion,34.068088,-118.249987,0,0,135,0,0,tier2
bus:16315,Sunset / Micheltorena,34.087806,-118.275797,0,0,242,0,0,tier2
bus:16316,Sunset / Minorca,34.048901,-118.506679,0,0,26,0,0,ineligible
bus:16317,Sunset / Alexandria,34.098261,-118.298154,0,0,107,0,0,tier2
bus:16319,Sunset / Beaudry,34.06515,-118.248988,0,0,135,0,0,tier2
bus:16320,Sunset / Benton,34.08049,-118.270132,0,0,242,0,0,tier2
bus:16321,Sunset / Bronson,34.098183,-118.317811,0,0,107,0,0,tier2
bus:16322,Sunset / Cherokee,34.09812,-118.335115,0,0,107,0,0,tier2
bus:16323,Sunset / Coronado,34.079526,-118.268749,0,0,242,0,0,tier2
bus:16324,Sunset / Crescent Heights,34.098139,-118.365481,0,0,107,0,0,tier2
bus:16325,Sunset / Doheny Drive,34.0905,-118.389908,0,0,111,0,0,tier2
bus:16326,Sunset / Doheny Drive,34.090754,-118.389579,0,0,107,0,0,tier2
bus:16327,Sunset / Edgemont,34.09827,-118.296463,0,0,107,0,0,tier2
bus:16329,Sunset / Figueroa,34.062943,-118.246409,0,0,135,0,0,tier2
bus:16330,Sunset / Gardner,34.098161,-118.352665,0,0,107,0,0,tier2
bus:16332,Sunset / Highland,34.098116,-118.338484,0,0,107,0,0,tier2
bus:16334,Sunset / Kings,34.095424,-118.37259,0,0,107,0,0,tier2
bus:16335,Sunset / Kingsley,34.09825,-118.303399,0,0,107,0,0,tier2
bus:16336,Sunset / La Brea,34.098117,-118.343951,0,0,107,0,0,tier2
bus:16337,Sunset / Martel,34.098141,-118.34987,0,0,107,0,0,tier2
bus:16338,Sunset / Normandie,34.098255,-118.300347,0,0,107,0,0,tier2
bus:16339,Sunset / Orange,34.098111,-118.34121,0,0,107,0,0,tier2
bus:16340,Sunset / Poinsettia,34.098134,-118.348496,0,0,107,0,0,tier2
bus:16342,Sunset / Stanley,34.098187,-118.355938,0,0,107,0,0,tier2
bus:16343,Sunset / Sweetzer,34.096477,-118.370828,0,0,107,0,0,tier2
bus:16345,Sunset / Virgil,34.098294,-118.287736,0,0,107,0,0,tier2
bus:16346,Sunset / Western,34.098235,-118.309566,0,0,107,0,0,tier2
bus:16347,Sunset / Westgate,34.063497,-118.472257,0,0,23,0,0,ineligible
bus:16348,Sunset / Wilton,34.098222,-118.313431,0,0,107,0,0,tier2
bus:16349,Sunset / Napoli,34.051161,-118.505025,0,0,26,0,0,ineligible
bus:16350,Sunset / Vermont,34.098288,-118.291492,0,0,107,0,0,tier2
bus:16351,Sunset / Park,34.078077,-118.261545,0,0,135,0,0,tier2
bus:16353,Sunset / Rosemont,34.078155,-118.266116,0,0,316,0,0,tier2
bus:16354,Sunset / Bundy,34.060557,-118.475843,0,0,23,0,0,ineligible
bus:16355,Sunset / Carmelina,34.05804,-118.480606,0,0,23,0,0,ineligible
bus:16356,Sunset / Cliffwood,34.057347,-118.485468,0,0,23,0,0,ineligible
bus:16358,Sunset / Kenter,34.058706,-118.478199,0,0,23,0,0,ineligible
bus:16360,Sunset / Saltair,34.061592,-118.4746,0,0,23,0,0,ineligible
bus:16361,Sunset / Woodburn,34.069976,-118.469705,0,0,23,0,0,ineligible
bus:16362,San Vicente / Sunset,34.090319,-118.385677,0,0,81,0,0,tier2
bus:16364,Sunset / Sunset Plaza,34.092542,-118.379524,0,0,107,0,0,tier2
bus:16365,Sunset / Swarthmore,34.047681,-118.525861,0,0,26,0,0,ineligible
bus:16366,Sunset / Temescal Canyon,34.049712,-118.529601,0,0,28,0,0,ineligible
bus:16368,Sunset / Wilcox,34.098129,-118.330844,0,0,107,0,0,tier2
bus:16369,Temple / Belmont,34.068914,-118.263484,0,0,65,0,0,tier2
bus:16371,Temple / Douglas,34.067464,-118.256876,0,0,65,0,0,tier2
bus:16372,Brand / Magnolia,34.130944,-118.255056,0,0,196,0,0,tier2
bus:16373,Temple / Glendale,34.068242,-118.260666,0,0,65,0,0,tier2
bus:16374,Temple / Beaudry,34.062889,-118.251276,0,0,123,0,0,tier2
bus:16376,Temple / Boylston,34.064778,-118.25246,0,0,118,0,0,tier2
bus:16381,Hill / Temple,34.056366,-118.244805,0,0,252,0,0,tier2
bus:16382,Temple / Hoover,34.076702,-118.283957,0,0,65,0,0,tier2
bus:16383,Temple / Occidental,34.073936,-118.277749,0,0,65,0,0,tier2
bus:16384,Temple / Rampart,34.072594,-118.274634,0,0,65,0,0,tier2
bus:16386,Temple / Vendome,34.075116,-118.280464,0,0,65,0,0,tier2
bus:16388,Temple / Robinson,34.075729,-118.281853,0,0,65,0,0,tier2
bus:16389,Valley / Abbot,34.079773,-118.102396,0,0,93,0,0,tier2
bus:16390,Valley / Edgewood,34.077186,-118.149011,0,0,65,0,0,tier2
bus:16392,Valley / New,34.079463,-118.108118,0,0,93,0,0,tier2
bus:16393,Valley / 4th,34.078464,-118.127135,0,0,65,0,0,tier2
bus:16394,Valley / 6th,34.078318,-118.129648,0,0,65,0,0,tier2
bus:16395,Valley / 8th,34.078175,-118.132081,0,0,65,0,0,tier2
bus:16396,Valley / Atlantic,34.078016,-118.134842,0,0,65,0,0,tier2
bus:16397,Valley / Fremont,34.076987,-118.152204,0,0,65,0,0,tier2
bus:16398,Valley / Marengo,34.077581,-118.142199,0,0,65,0,0,tier2
bus:16399,Valley / Marguerita,34.077797,-118.138507,0,0,65,0,0,tier2
bus:16400,Valley / Raymond,34.077374,-118.145798,0,0,65,0,0,tier2
bus:16401,Valley / Westmont,34.075677,-118.159836,0,0,65,0,0,tier2
bus:16402,Venice / Catalina,34.044365,-118.294179,0,0,129,0,0,tier2
bus:16403,Venice / Harvard,34.043726,-118.303971,0,0,129,0,0,tier2
bus:16404,Venice / Normandie,34.043675,-118.29998,0,0,132,0,0,tier2
bus:16406,Vernon / 4th,34.003564,-118.321536,0,0,97,0,0,tier2
bus:16407,Vernon / 6th,34.003558,-118.323723,0,0,97,0,0,tier2
bus:16408,Vernon / 8th,34.003549,-118.325904,0,0,97,0,0,tier2
bus:16409,Vernon / Arlington,34.003581,-118.318375,0,0,97,0,0,tier2
bus:16410,Vernon / Denker,34.00385,-118.30437,0,0,95,0,0,tier2
bus:16413,Vernon / Leimert,34.003539,-118.330903,0,0,97,0,0,tier2
bus:16416,Vernon / Budlong,34.003825,-118.295709,0,0,95,0,0,tier2
bus:16418,Vernon / Gramercy,34.003589,-118.31398,0,0,97,0,0,tier2
bus:16420,Vernon / Harvard,34.00385,-118.306568,0,0,95,0,0,tier2
bus:16421,Vernon / Hoover,34.00385,-118.287468,0,0,95,0,0,tier2
bus:16422,Vernon / Normandie,34.003842,-118.299939,0,0,95,0,0,tier2
bus:16424,Vernon / Vermont,34.003831,-118.29204,0,0,95,0,0,tier2
bus:16425,Vernon / Western,34.003594,-118.30914,0,0,97,0,0,tier2
bus:16426,Vernon / Western,34.003848,-118.308679,0,0,95,0,0,tier2
bus:16428,Victory / Buena Vista,34.184519,-118.3385,0,0,59,0,0,tier2
bus:16429,Victory / California,34.184638,-118.345969,0,0,59,0,0,tier2
bus:16430,Victory / Catalina,34.184572,-118.341708,0,0,59,0,0,tier2
bus:16432,Victory / Griffith Park,34.184334,-118.326351,0,0,59,0,0,tier2
bus:16433,Victory / Hollywood Way,34.184675,-118.348807,0,0,59,0,0,tier2
bus:16434,Victory / Keystone,34.184402,-118.333932,0,0,59,0,0,tier2
bus:16436,Victory / Manning,34.184754,-118.358658,0,0,59,0,0,tier2
bus:16437,Victory / Maple,34.184669,-118.353695,0,0,59,0,0,tier2
bus:16438,Victory / Reese,34.184342,-118.329717,0,0,59,0,0,tier2
bus:16440,Washington / 4th,34.040038,-118.321098,0,0,58,0,0,tier2
bus:16441,Washington / 6th,34.040028,-118.323475,0,0,58,0,0,tier2
bus:16442,Washington / Arlington,34.040047,-118.317537,0,0,58,0,0,tier2
bus:16444,Washington / Crenshaw,34.040004,-118.33139,0,0,58,0,0,tier2
bus:16445,Washington / Glen,34.169272,-118.15616,0,0,36,0,0,ineligible
bus:16446,Washington / Hauser,34.039337,-118.360174,0,0,58,0,0,tier2
bus:16447,Washington / Fair Oaks,34.168946,-118.150993,0,0,36,0,0,ineligible
bus:16448,Washington / New England,34.040164,-118.28745,0,0,58,0,0,tier2
bus:16449,Washington / Oak,34.036945,-118.277342,0,0,58,0,0,tier2
bus:16451,Washington / Budlong,34.040124,-118.296046,0,0,58,0,0,tier2
bus:16452,Washington / Burnside,34.040691,-118.357529,0,0,58,0,0,tier2
bus:16454,Washington / Curson,34.03728,-118.364182,0,0,58,0,0,tier2
bus:16455,Figueroa / Washington,34.034621,-118.272057,0,0,63,0,0,tier2
bus:16457,Washington / Flower,34.034181,-118.271244,0,0,58,0,0,tier2
bus:16458,Washington / Gramercy,34.040069,-118.313322,0,0,58,0,0,tier2
bus:16459,Washington / Grand,34.033122,-118.268854,0,0,58,0,0,tier2
bus:16460,Washington / Harvard,34.040093,-118.304126,0,0,58,0,0,tier2
bus:16461,Washington / Olive,34.032385,-118.267251,0,0,58,0,0,tier2
bus:16463,Washington / La Brea,34.040579,-118.347768,0,0,58,0,0,tier2
bus:16466,Washington / Normandie,34.040108,-118.300165,0,0,58,0,0,tier2
bus:16467,Washington / Orange,34.040985,-118.349958,0,0,58,0,0,tier2
bus:16468,Washington / Redondo,34.041383,-118.353116,0,0,58,0,0,tier2
bus:16469,Washington / Rimpau,34.039964,-118.343788,0,0,58,0,0,tier2
bus:16470,Washington / Union,34.038563,-118.280926,0,0,58,0,0,tier2
bus:16471,Washington / Vermont,34.040139,-118.291887,0,0,58,0,0,tier2
bus:16472,Washington / Western,34.039823,-118.30866,0,0,60,0,0,tier2
bus:16473,Washington / Thurman,34.03587,-118.367005,0,0,58,0,0,tier2
bus:16474,Washington / Vineyard,34.039979,-118.339629,0,0,58,0,0,tier2
bus:16493,Jefferson / Broadway,34.01921,-118.273545,0,0,18,0,0,ineligible
bus:16497,Soto / Wabash,34.053117,-118.203588,0,0,206,0,0,tier2
bus:16498,Wabash / Stone,34.048939,-118.194157,0,0,53,0,0,tier2
bus:16503,San Gabriel / Sierra Bonita,34.049383,-118.090332,0,0,23,0,0,ineligible
bus:16504,Walnut Grove / Fern,34.059169,-118.082013,0,0,22,0,0,ineligible
bus:16505,Walnut Grove / Garvey,34.062398,-118.082062,0,0,22,0,0,ineligible
bus:16508,Walnut Grove / Klingerman,34.055154,-118.082035,0,0,22,0,0,ineligible
bus:16514,Washington / Bonnie Brae,34.039802,-118.28362,0,0,58,0,0,tier2
bus:16516,Washington / Cherry,34.036351,-118.276033,0,0,58,0,0,tier2
bus:16519,Washington / Navarro,34.16892,-118.154034,0,0,36,0,0,ineligible
bus:16520,Washington / Norton,34.040048,-118.326485,0,0,58,0,0,tier2
bus:16523,Washington / West,34.039977,-118.337104,0,0,58,0,0,tier2
bus:16524,Washington / Pacific,33.979807,-118.465267,0,0,22,0,0,ineligible
bus:16527,Washington / Via Dolce,33.98085,-118.463581,0,0,22,0,0,ineligible
bus:16528,Washington / Via Marina,33.982398,-118.461165,0,0,22,0,0,ineligible
bus:16530,Washington / Fairfax,34.034824,-118.369291,0,0,138,0,0,tier2
bus:16532,Division 7 Layover,34.084996,-118.381842,0,0,431,0,0,tier2
bus:16534,Cadillac / La Cienega,34.038063,-118.376867,0,0,87,0,0,tier2
bus:16535,Washington Fairfax Terminal,34.035276,-118.369075,0,0,279,0,0,tier2
bus:16536,Washington Fairfax Hub,34.035653,-118.368743,0,0,1,0,0,ineligible
bus:16537,Manchester / Park Hill,33.959638,-118.426625,0,0,26,0,0,ineligible
bus:16546,Western / Franklin,34.104952,-118.30942,0,0,280,0,0,tier2
bus:16555,Westwood / Weyburn,34.062714,-118.445519,0,0,200,0,0,tier2
bus:16558,White Oak / Burbank,34.171989,-118.518679,0,0,20,0,0,ineligible
bus:16559,White Oak / Delano,34.182551,-118.518338,0,0,18,0,0,ineligible
bus:16560,White Oak / Hart,34.197381,-118.518433,0,0,18,0,0,ineligible
bus:16561,White Oak / Hatteras,34.176552,-118.51837,0,0,18,0,0,ineligible
bus:16562,White Oak / Kittridge,34.19053,-118.518388,0,0,18,0,0,ineligible
bus:16563,White Oak / Magnolia,34.165659,-118.518418,0,0,18,0,0,ineligible
bus:16564,White Oak / Margate,34.168467,-118.518396,0,0,18,0,0,ineligible
bus:16565,White Oak / Miranda,34.174562,-118.518378,0,0,18,0,0,ineligible
bus:16567,White Oak / Sherman Way,34.200801,-118.518739,0,0,20,0,0,ineligible
bus:16568,White Oak / Saticoy,34.208552,-118.518747,0,0,20,0,0,ineligible
bus:16569,White Oak / Strathern,34.21581,-118.518753,0,0,20,0,0,ineligible
bus:16570,White Oak / Valerio,34.204513,-118.518742,0,0,20,0,0,ineligible
bus:16571,Vanowen / White Oak,34.193758,-118.518742,0,0,66,0,0,tier2
bus:16572,White Oak / Victory,34.186352,-118.518639,0,0,20,0,0,ineligible
bus:16574,Whitsett / Saticoy,34.208224,-118.405322,0,0,17,0,0,ineligible
bus:16575,Whittier / Columbia,34.002511,-118.086171,0,0,20,0,0,ineligible
bus:16577,Whittier / Oakford,34.019878,-118.154073,0,0,133,0,0,tier2
bus:16580,Paramount / Whittier,34.003196,-118.088844,0,0,20,0,0,ineligible
bus:16584,Whittier / Atlantic,34.020599,-118.157493,0,0,133,0,0,tier2
bus:16587,Whittier / Camulos,34.032076,-118.21024,0,0,133,0,0,tier2
bus:16589,Whittier / Clela,34.021208,-118.160399,0,0,133,0,0,tier2
bus:16592,Whittier / Herbert,34.024054,-118.183967,0,0,133,0,0,tier2
bus:16595,Whittier / Esperanza,34.025638,-118.195772,0,0,133,0,0,tier2
bus:16596,Whittier / Euclid,34.030656,-118.207055,0,0,133,0,0,tier2
bus:16597,Whittier / Ferris,34.021883,-118.163601,0,0,133,0,0,tier2
bus:16598,Whittier / Garfield,34.014905,-118.130487,0,0,79,0,0,tier2
bus:16610,Whittier / Rosemead,34.001819,-118.08458,0,0,20,0,0,ineligible
bus:16611,Whittier / Santa Gertrudes,33.945045,-117.994691,0,0,23,0,0,ineligible
bus:16612,Whittier / Arizona,34.022642,-118.167213,0,0,133,0,0,tier2
bus:16615,Whittier / Chicago,34.035692,-118.218409,0,0,133,0,0,tier2
bus:16616,Whittier / Ditman,34.024044,-118.189086,0,0,133,0,0,tier2
bus:16618,Whittier / Eastern,34.023995,-118.173667,0,0,133,0,0,tier2
bus:16619,Whittier / Eastman,34.024048,-118.18605,0,0,133,0,0,tier2
bus:16620,Whittier / Findlay,34.016758,-118.139271,0,0,76,0,0,tier2
bus:16621,Whittier / Ford,34.02349,-118.171257,0,0,133,0,0,tier2
bus:16622,Whittier / Fresno,34.029506,-118.204521,0,0,133,0,0,tier2
bus:16623,Whittier / Gerhart,34.018488,-118.147454,0,0,76,0,0,tier2
bus:16624,Whittier / Hoefner,34.019138,-118.150547,0,0,76,0,0,tier2
bus:16625,Whittier / Indiana,34.024225,-118.192565,0,0,133,0,0,tier2
bus:16626,Whittier / Keenan,34.018064,-118.14544,0,0,76,0,0,tier2
bus:16627,Whittier / Leonard,34.017622,-118.143344,0,0,76,0,0,tier2
bus:16628,Whittier / Lorena,34.028,-118.201106,0,0,133,0,0,tier2
bus:16629,Whittier / McBride,34.023056,-118.169187,0,0,133,0,0,tier2
bus:16630,Whittier / Mott,34.032988,-118.212282,0,0,133,0,0,tier2
bus:16633,Whittier / Via Del Oro,34.015381,-118.132751,0,0,76,0,0,tier2
bus:16635,Whittier / Saybrook,34.016108,-118.136108,0,0,76,0,0,tier2
bus:16637,Whittier / Soto,34.034682,-118.216033,0,0,133,0,0,tier2
bus:16638,Whittier / Spence,34.026747,-118.198273,0,0,133,0,0,tier2
bus:16644,Whittwood Center,33.944353,-117.995812,0,0,25,0,0,ineligible
bus:16649,Wilcox / Brompton,33.972113,-118.177511,0,0,17,0,0,ineligible
bus:16650,Wilcox / Clara,33.964464,-118.178662,0,0,17,0,0,ineligible
bus:16651,Wilcox / Elizabeth,33.96259,-118.178955,0,0,17,0,0,ineligible
bus:16652,Wilcox / Florence,33.968963,-118.177976,0,0,17,0,0,ineligible
bus:16654,Wilcox / Live Oak,33.967119,-118.178269,0,0,17,0,0,ineligible
bus:16657,Wilmington / 120th,33.924337,-118.239211,0,0,49,0,0,tier2
bus:16662,Wilshire / Brighton,34.067221,-118.405718,0,0,93,0,0,tier2
bus:16663,Wilshire / Camden,34.067213,-118.402958,0,0,93,0,0,tier2
bus:16664,Wilshire / Crescent Heights,34.063501,-118.364924,0,0,265,0,0,tier2
bus:16665,Wilshire / LA Country Club,34.067882,-118.421977,0,0,93,0,0,tier2
bus:16672,Wilshire / Bonsall,34.054401,-118.455164,0,0,126,0,0,tier2
bus:16674,Wilshire / 11th,34.024495,-118.491918,0,0,23,0,0,ineligible
bus:16675,Wilshire / 14th,34.026977,-118.488866,0,0,119,0,0,tier2
bus:16679,Wilshire / 20th,34.031587,-118.483173,0,0,23,0,0,ineligible
bus:16682,Wilshire / 26th,34.036207,-118.477437,0,0,119,0,0,tier2
bus:16686,Wilshire / Alvarado,34.057888,-118.275348,0,0,172,0,0,tier2
bus:16687,Wilshire / Berkeley,34.040017,-118.472752,0,0,23,0,0,ineligible
bus:16689,Wilshire / Brockton,34.046166,-118.465145,0,0,23,0,0,ineligible
bus:16690,Wilshire / Comstock,34.06814,-118.425254,0,0,93,0,0,tier2
bus:16691,Wilshire / Crenshaw,34.061879,-118.319614,0,0,172,0,0,tier2
bus:16692,Wilshire / Fairfax,34.063089,-118.361141,0,0,265,0,0,tier2
bus:16695,Wilshire / Lincoln,34.02239,-118.494522,0,0,23,0,0,ineligible
bus:16698,Wilshire / Masselin,34.062551,-118.35271,0,0,93,0,0,tier2
bus:16700,Wilshire / Alexandria,34.061894,-118.297717,0,0,93,0,0,tier2
bus:16701,Wilshire / Alvarado,34.057995,-118.275596,0,0,93,0,0,tier2
bus:16702,Wilshire / Barrington,34.049352,-118.461277,0,0,23,0,0,ineligible
bus:16704,Wilshire / Beverly Glen,34.067136,-118.428689,0,0,265,0,0,tier2
bus:16706,Wilshire / Bonnie Brae,34.05695,-118.273378,0,0,93,0,0,tier2
bus:16709,Wilshire / Carmelina,34.042005,-118.470281,0,0,23,0,0,ineligible
bus:16710,Wilshire / Catalina,34.061908,-118.295234,0,0,93,0,0,tier2
bus:16711,Wilshire / Cloverdale,34.062418,-118.34633,0,0,265,0,0,tier2
bus:16712,Wilshire / Commonwealth,34.061965,-118.285013,0,0,93,0,0,tier2
bus:16713,Wilshire / Coronado,34.060696,-118.281492,0,0,265,0,0,tier2
bus:16714,Wilshire / Curson,34.062593,-118.355097,0,0,93,0,0,tier2
bus:16715,Wilshire / Doheny,34.067193,-118.389856,0,0,93,0,0,tier2
bus:16716,Wilshire / Dunsmuir,34.062461,-118.348443,0,0,93,0,0,tier2
bus:16724,Wilshire / Harvard,34.061859,-118.303938,0,0,93,0,0,tier2
bus:16725,Wilshire / Highland,34.062258,-118.338792,0,0,93,0,0,tier2
bus:16727,Wilshire / June,34.062181,-118.33478,0,0,93,0,0,tier2
bus:16728,Wilshire / Kingsley,34.061865,-118.302699,0,0,93,0,0,tier2
bus:16729,Wilshire / La Brea,34.062393,-118.344366,0,0,265,0,0,tier2
bus:16732,Wilshire / La Peer,34.067189,-118.386821,0,0,93,0,0,tier2
bus:16733,Wilshire / Linden,34.06722,-118.407633,0,0,93,0,0,tier2
bus:16734,Wilshire / Lucerne,34.061977,-118.324101,0,0,93,0,0,tier2
bus:16736,Wilshire / Mc Cadden,34.062225,-118.336976,0,0,93,0,0,tier2
bus:16737,Wilshire / Normandie,34.061882,-118.300035,0,0,93,0,0,tier2
bus:16738,Wilshire / Norton,34.061832,-118.316424,0,0,185,0,0,tier2
bus:16740,Wilshire / Palm,34.067199,-118.392388,0,0,93,0,0,tier2
bus:16741,Wilshire / Park View,34.059748,-118.279316,0,0,93,0,0,tier2
bus:16743,Wilshire / Rexford,34.067201,-118.394317,0,0,265,0,0,tier2
bus:16744,Wilshire / Ridgeley,34.062499,-118.35054,0,0,93,0,0,tier2
bus:16746,Wilshire / Robertson,34.067186,-118.384269,0,0,265,0,0,tier2
bus:16747,Wilshire / Rodeo,34.067217,-118.40182,0,0,265,0,0,tier2
bus:16750,Wilshire / Serrano,34.061847,-118.306424,0,0,93,0,0,tier2
bus:16751,Wilshire / Saint Andrews,34.06157,-118.311765,0,0,197,0,0,tier2
bus:16753,Wilshire / Union,34.0554,-118.269857,0,0,93,0,0,tier2
bus:16757,Wilshire / Westgate,34.047566,-118.463456,0,0,23,0,0,ineligible
bus:16758,Wilshire / Westmoreland,34.061945,-118.288915,0,0,93,0,0,tier2
bus:16759,Wilshire / Willaman,34.066347,-118.380267,0,0,265,0,0,tier2
bus:16762,Wilshire / Santa Monica,34.06722,-118.408981,0,0,265,0,0,tier2
bus:16763,Wilshire / Bonsall,34.054491,-118.455462,0,0,119,0,0,tier2
bus:16765,Wilshire / Selby,34.060502,-118.437847,0,0,93,0,0,tier2
bus:16769,Wilshire / Vermont,34.061934,-118.291299,0,0,319,0,0,tier2
bus:16773,Wilshire / Warner,34.064196,-118.432392,0,0,93,0,0,tier2
bus:16774,Wilshire / Western,34.061834,-118.309405,0,0,92,0,0,tier2
bus:16775,Wilshire / Westholme,34.061782,-118.433601,0,0,93,0,0,tier2
bus:16778,Wilshire / Whittier,34.067223,-118.414802,0,0,93,0,0,tier2
bus:16780,Wilshire / Yale,34.038504,-118.474628,0,0,23,0,0,ineligible
bus:16790,Winnetka / Calvert,34.182008,-118.571106,0,0,24,0,0,ineligible
bus:16791,Winnetka / Arminta,34.212902,-118.571181,0,0,24,0,0,ineligible
bus:16792,Winnetka / Chase,34.224378,-118.571164,0,0,24,0,0,ineligible
bus:16793,Winnetka / Gilmore,34.189458,-118.571117,0,0,24,0,0,ineligible
bus:16794,Winnetka / Hart,34.197165,-118.571133,0,0,24,0,0,ineligible
bus:16795,Winnetka / Hatteras,34.175539,-118.571095,0,0,24,0,0,ineligible
bus:16796,Nordhoff / Winnetka,34.231969,-118.571378,0,0,66,0,0,tier2
bus:16797,Winnetka / Oxnard,34.180373,-118.571118,0,0,24,0,0,ineligible
bus:16798,Winnetka / Parthenia,34.227958,-118.571222,0,0,24,0,0,ineligible
bus:16799,Winnetka / Roscoe,34.219901,-118.571186,0,0,24,0,0,ineligible
bus:16800,Winnetka / Saticoy,34.208528,-118.571152,0,0,24,0,0,ineligible
bus:16801,Winnetka / Strathern,34.215735,-118.571191,0,0,24,0,0,ineligible
bus:16803,Winnetka / Vanowen,34.193535,-118.571125,0,0,24,0,0,ineligible
bus:16804,Ventura / Winnetka,34.170971,-118.571298,0,0,51,0,0,tier2
bus:16805,Winnetka / Victory,34.185446,-118.571083,0,0,24,0,0,ineligible
bus:16806,Woodlake / Cohasset,34.206108,-118.63226,0,0,17,0,0,ineligible
bus:16809,Woodley / Arminta,34.213754,-118.48352,0,0,18,0,0,ineligible
bus:16810,Woodley / Chase,34.22463,-118.485035,0,0,18,0,0,ineligible
bus:16811,Woodley / Chatsworth,34.264949,-118.484657,0,0,18,0,0,ineligible
bus:16812,Woodley / Devonshire,34.257691,-118.484727,0,0,18,0,0,ineligible
bus:16813,Woodley / Hart,34.19741,-118.483531,0,0,18,0,0,ineligible
bus:16814,Woodley / Index,34.275691,-118.484567,0,0,18,0,0,ineligible
bus:16815,Woodley / Kittridge,34.190562,-118.483524,0,0,18,0,0,ineligible
bus:16816,Woodley / Lassen,34.249961,-118.484798,0,0,18,0,0,ineligible
bus:16817,Woodley / Mayall,34.253649,-118.484786,0,0,18,0,0,ineligible
bus:16818,Woodley / Nordhoff,34.235504,-118.484936,0,0,18,0,0,ineligible
bus:16819,Woodley / Parthenia,34.228667,-118.485009,0,0,18,0,0,ineligible
bus:16820,Woodley / Plummer,34.242706,-118.484895,0,0,18,0,0,ineligible
bus:16821,Woodley / Rayen,34.231882,-118.484974,0,0,18,0,0,ineligible
bus:16823,Woodley / Roscoe,34.221622,-118.483552,0,0,18,0,0,ineligible
bus:16824,Woodley / San Fernando Mission,34.271791,-118.484597,0,0,18,0,0,ineligible
bus:16825,Woodley / San Jose,34.261297,-118.484695,0,0,18,0,0,ineligible
bus:16826,Woodley / Saticoy,34.20872,-118.483517,0,0,18,0,0,ineligible
bus:16830,Woodley / Strathern,34.215975,-118.483523,0,0,18,0,0,ineligible
bus:16831,Woodley / Superior,34.246485,-118.484847,0,0,18,0,0,ineligible
bus:16832,Woodley / Tulsa,34.268219,-118.484626,0,0,18,0,0,ineligible
bus:16833,Woodley / Tupper,34.239563,-118.48491,0,0,18,0,0,ineligible
bus:16834,Woodley / Valerio,34.205085,-118.483502,0,0,37,0,0,ineligible
bus:16835,Woodley / Vanowen,34.194192,-118.483522,0,0,18,0,0,ineligible
bus:16836,Woodley / Victory,34.186927,-118.483523,0,0,18,0,0,ineligible
bus:16837,Woodman / Addison,34.161548,-118.431035,0,0,29,0,0,ineligible
bus:16838,Woodman / Burbank,34.172424,-118.431035,0,0,29,0,0,ineligible
bus:16839,Woodman / Cantara,34.219592,-118.431708,0,0,46,0,0,ineligible
bus:16840,Woodman / Chandler,34.168264,-118.431033,0,0,29,0,0,ineligible
bus:16841,Woodman / Erwin,34.183341,-118.431048,0,0,29,0,0,ineligible
bus:16842,Woodman / Hart,34.197443,-118.431088,0,0,29,0,0,ineligible
bus:16843,Woodman / Magnolia,34.164768,-118.431035,0,0,29,0,0,ineligible
bus:16844,Woodman / Kittridge,34.190631,-118.431052,0,0,29,0,0,ineligible
bus:16845,Magnolia / Woodman,34.164778,-118.431435,0,0,18,0,0,ineligible
bus:16846,Woodman / Riverside,34.157885,-118.431082,0,0,29,0,0,ineligible
bus:16847,Woodman / Oxnard,34.179926,-118.43104,0,0,29,0,0,ineligible
bus:16848,Woodman / Roscoe,34.221944,-118.4326,0,0,47,0,0,ineligible
bus:16851,Woodman / Saticoy,34.209722,-118.430767,0,0,46,0,0,ineligible
bus:16852,Woodman / Sherman Way,34.201488,-118.431105,0,0,29,0,0,ineligible
bus:16853,Woodman / Stagg,34.212561,-118.430769,0,0,46,0,0,ineligible
bus:16854,Woodman / Strathern,34.215537,-118.430748,0,0,46,0,0,ineligible
bus:16855,Woodman / Valerio,34.205118,-118.431104,0,0,29,0,0,ineligible
bus:16856,Woodman / Valleyheart,34.154988,-118.431074,0,0,29,0,0,ineligible
